row_index,status,n_opening_models,unique_winner,conversation_type
3101,ok,4,True,controversy guided
3102,ok,4,True,unguided
3103,ok,3,True,controversy guided
3104,ok,4,True,unguided
3105,ok,4,True,controversy guided
3106,ok,4,True,unguided
3107,ok,3,True,values guided
3108,ok,4,True,controversy guided
3109,ok,4,True,values guided
3110,ok,4,True,unguided
3111,ok,4,True,values guided
3112,ok,4,True,values guided
3113,ok,4,True,unguided
3114,ok,4,True,controversy guided
3115,ok,4,True,values guided
3116,ok,4,True,values guided
3117,ok,4,True,unguided
3118,ok,4,True,values guided
3119,ok,4,True,controversy guided
3120,ok,4,True,controversy guided
3121,ok,4,True,unguided
3122,ok,4,True,controversy guided
3123,ok,4,True,unguided
3124,ok,4,True,unguided
3125,ok,4,False,controversy guided
3126,ok,4,True,unguided
3127,ok,4,True,unguided
3128,ok,4,True,unguided
3129,ok,4,True,unguided
3130,ok,4,True,values guided
3131,ok,4,True,unguided
3132,ok,3,False,controversy guided
3133,ok,4,True,values guided
3134,ok,3,True,unguided
3135,ok,4,True,controversy guided
3136,ok,3,True,values guided
3137,ok,4,True,unguided
3138,ok,4,True,unguided
3139,ok,4,True,values guided
3140,ok,3,True,unguided
3141,ok,4,True,unguided
3142,ok,4,False,controversy guided
3143,ok,4,True,values guided
3144,ok,3,True,unguided
3145,ok,4,True,values guided
3146,ok,4,True,unguided
3147,ok,4,True,controversy guided
3148,ok,4,True,controversy guided
3149,ok,3,True,values guided
3150,ok,3,True,unguided
3151,ok,4,True,unguided
3152,ok,4,True,controversy guided
3153,ok,3,True,controversy guided
3154,ok,3,True,controversy guided
3155,ok,3,True,values guided
3156,ok,4,True,values guided
3157,ok,3,True,values guided
3158,ok,4,True,controversy guided
3159,ok,3,True,values guided
3160,ok,3,True,values guided
3161,ok,3,True,values guided
3162,ok,3,True,unguided
3163,ok,4,True,controversy guided
3164,ok,4,True,controversy guided
3165,ok,4,True,unguided
3166,ok,3,True,unguided
3167,ok,4,True,unguided
3168,ok,4,True,controversy guided
3169,ok,3,True,unguided
3170,ok,3,True,unguided
3171,ok,3,True,unguided
3172,ok,3,True,controversy guided
3173,ok,3,True,controversy guided
3174,ok,4,True,controversy guided
3175,ok,4,True,unguided
3176,ok,4,True,unguided
3177,ok,4,True,values guided
3178,ok,3,True,controversy guided
3179,ok,4,True,controversy guided
3180,ok,2,True,values guided
3181,ok,4,True,unguided
3182,ok,4,True,unguided
3183,ok,4,True,unguided
3184,ok,4,True,unguided
3185,ok,4,True,unguided
3186,ok,4,True,unguided
3187,ok,4,False,unguided
3188,ok,4,True,values guided
3189,ok,4,True,values guided
3190,ok,4,True,unguided
3191,too_few_models,1,,
3192,ok,3,True,values guided
3193,ok,4,True,unguided
3194,ok,4,True,unguided
3195,ok,3,True,unguided
3196,ok,4,True,controversy guided
3197,ok,4,True,values guided
3198,ok,4,True,unguided
3199,ok,4,True,controversy guided
3200,ok,4,True,unguided
3201,ok,4,True,unguided
3202,ok,3,True,values guided
3203,ok,4,True,controversy guided
3204,ok,4,True,unguided
3205,ok,4,True,unguided
3206,ok,4,True,unguided
3207,ok,4,True,values guided
3208,ok,4,True,unguided
3209,ok,4,True,controversy guided
3210,ok,4,True,unguided
3211,ok,4,True,controversy guided
3212,ok,3,True,unguided
3213,ok,4,True,unguided
3214,ok,4,True,values guided
3215,ok,3,True,unguided
3216,ok,4,True,values guided
3217,ok,4,True,values guided
3218,ok,4,True,values guided
3219,ok,4,True,controversy guided
3220,ok,4,False,unguided
3221,ok,4,True,unguided
3222,ok,4,True,values guided
3223,ok,3,True,controversy guided
3224,ok,3,True,values guided
3225,ok,3,True,values guided
3226,ok,3,True,unguided
3227,ok,4,True,unguided
3228,ok,4,True,controversy guided
3229,ok,4,True,unguided
3230,ok,4,True,values guided
3231,ok,4,True,values guided
3232,ok,3,True,unguided
3233,ok,4,True,unguided
3234,ok,4,True,values guided
3235,ok,3,True,unguided
3236,ok,3,True,unguided
3237,ok,3,True,unguided
3238,ok,4,False,unguided
3239,ok,4,True,controversy guided
3240,ok,3,True,unguided
3241,ok,4,False,unguided
3242,ok,3,True,unguided
3243,ok,3,True,controversy guided
3244,ok,4,True,controversy guided
3245,ok,4,True,controversy guided
3246,ok,3,True,controversy guided
3247,ok,4,True,values guided
3248,ok,4,True,controversy guided
3249,ok,4,True,controversy guided
3250,ok,4,True,values guided
3251,ok,3,True,unguided
3252,ok,4,True,values guided
3253,ok,4,True,values guided
3254,ok,2,True,unguided
3255,ok,4,True,values guided
3256,ok,4,True,values guided
3257,ok,4,True,unguided
3258,ok,4,True,controversy guided
3259,ok,3,True,controversy guided
3260,ok,3,True,values guided
3261,ok,4,True,unguided
3262,ok,4,True,values guided
3263,ok,3,True,controversy guided
3264,ok,2,True,values guided
3265,ok,4,True,controversy guided
3266,ok,2,True,controversy guided
3267,ok,4,True,unguided
3268,ok,4,True,unguided
3269,ok,4,True,controversy guided
3270,ok,4,True,values guided
3271,ok,4,True,values guided
3272,ok,4,False,unguided
3273,ok,4,True,values guided
3274,ok,3,True,controversy guided
3275,ok,2,True,values guided
3276,ok,4,True,unguided
3277,ok,4,True,unguided
3278,ok,4,True,unguided
3279,ok,3,True,values guided
3280,ok,4,True,unguided
3281,ok,3,True,values guided
3282,ok,4,True,controversy guided
3283,ok,4,True,unguided
3284,ok,2,True,unguided
3285,ok,3,True,values guided
3286,ok,3,True,values guided
3287,ok,4,True,values guided
3288,ok,4,True,values guided
3289,ok,4,True,values guided
3290,ok,4,True,controversy guided
3291,ok,4,True,controversy guided
3292,ok,4,True,values guided
3293,ok,4,True,controversy guided
3294,ok,4,True,unguided
3295,ok,3,True,unguided
3296,ok,4,True,unguided
3297,ok,4,True,values guided
3298,ok,4,True,values guided
3299,ok,4,True,unguided
3300,ok,4,True,controversy guided
3301,ok,3,True,unguided
3302,ok,3,False,unguided
3303,ok,4,True,controversy guided
3304,ok,4,True,values guided
3305,ok,4,True,controversy guided
3306,ok,4,True,controversy guided
3307,ok,3,True,values guided
3308,ok,4,True,values guided
3309,ok,4,True,controversy guided
3310,ok,4,True,unguided
3311,ok,4,True,values guided
3312,ok,4,True,controversy guided
3313,ok,4,True,unguided
3314,ok,4,True,values guided
3315,ok,4,True,unguided
3316,ok,3,True,values guided
3317,ok,3,True,values guided
3318,ok,4,True,unguided
3319,ok,4,True,unguided
3320,ok,4,True,controversy guided
3321,ok,4,True,values guided
3322,ok,4,True,values guided
3323,ok,4,True,values guided
3324,ok,4,True,values guided
3325,ok,3,True,values guided
3326,ok,4,True,values guided
3327,ok,4,True,values guided
3328,ok,4,True,controversy guided
3329,ok,4,True,unguided
3330,ok,4,True,unguided
3331,ok,4,True,values guided
3332,ok,2,True,unguided
3333,ok,3,True,controversy guided
3334,ok,4,True,unguided
3335,ok,4,True,controversy guided
3336,ok,4,True,unguided
3337,ok,4,True,unguided
3338,ok,3,False,controversy guided
3339,ok,4,True,unguided
3340,ok,4,True,unguided
3341,ok,4,True,values guided
3342,ok,4,True,unguided
3343,ok,3,True,controversy guided
3344,ok,4,True,controversy guided
3345,ok,3,True,controversy guided
3346,ok,3,True,values guided
3347,ok,4,True,unguided
3348,ok,4,True,controversy guided
3349,ok,4,False,values guided
3350,ok,3,True,values guided
3351,ok,4,True,unguided
3352,ok,4,True,values guided
3353,ok,3,True,controversy guided
3354,ok,3,True,values guided
3355,ok,4,True,values guided
3356,ok,4,True,values guided
3357,ok,4,True,controversy guided
3358,ok,4,True,unguided
3359,ok,4,True,unguided
3360,ok,4,True,controversy guided
3361,ok,4,True,unguided
3362,ok,4,True,values guided
3363,ok,4,True,values guided
3364,ok,3,True,controversy guided
3365,ok,4,True,values guided
3366,ok,4,True,unguided
3367,ok,4,True,controversy guided
3368,ok,4,True,controversy guided
3369,ok,4,True,values guided
3370,ok,4,True,values guided
3371,ok,3,True,values guided
3372,ok,4,True,values guided
3373,ok,4,True,values guided
3374,ok,3,True,values guided
3375,ok,4,True,controversy guided
3376,ok,4,True,unguided
3377,ok,4,True,unguided
3378,ok,3,True,unguided
3379,ok,3,True,controversy guided
3380,ok,3,True,controversy guided
3381,ok,3,True,values guided
3382,ok,4,True,controversy guided
3383,ok,4,True,unguided
3384,ok,3,True,controversy guided
3385,ok,3,True,values guided
3386,ok,4,True,controversy guided
3387,ok,4,True,controversy guided
3388,ok,4,True,unguided
3389,ok,4,False,unguided
3390,ok,4,True,controversy guided
3391,ok,4,True,values guided
3392,ok,3,True,unguided
3393,ok,3,True,controversy guided
3394,ok,4,True,values guided
3395,ok,4,True,unguided
3396,ok,4,True,unguided
3397,ok,4,True,unguided
3398,ok,4,True,values guided
3399,ok,4,True,values guided
3400,ok,4,True,unguided
3401,ok,3,True,controversy guided
3402,ok,3,True,unguided
3403,ok,4,True,controversy guided
3404,ok,4,True,values guided
3405,ok,4,True,unguided
3406,ok,4,True,controversy guided
3407,ok,4,True,unguided
3408,ok,3,True,controversy guided
3409,ok,4,False,controversy guided
3410,ok,3,True,controversy guided
3411,ok,4,True,values guided
3412,ok,3,True,values guided
3413,ok,4,True,unguided
3414,ok,4,True,controversy guided
3415,ok,4,True,controversy guided
3416,ok,3,True,unguided
3417,ok,4,True,controversy guided
3418,ok,4,True,values guided
3419,ok,4,True,controversy guided
3420,ok,4,True,controversy guided
3421,ok,4,True,controversy guided
3422,ok,4,True,controversy guided
3423,ok,4,True,unguided
3424,ok,3,True,unguided
3425,ok,4,True,unguided
3426,ok,3,True,controversy guided
3427,ok,4,True,unguided
3428,ok,4,True,unguided
3429,ok,4,True,controversy guided
3430,ok,4,True,values guided
3431,ok,4,True,controversy guided
3432,ok,4,True,unguided
3433,ok,2,True,values guided
3434,ok,4,True,unguided
3435,ok,3,True,values guided
3436,ok,3,True,unguided
3437,ok,4,True,controversy guided
3438,ok,4,True,unguided
3439,ok,4,True,unguided
3440,ok,4,True,controversy guided
3441,ok,4,True,controversy guided
3442,ok,4,True,controversy guided
3443,ok,4,True,unguided
3444,ok,3,True,controversy guided
3445,ok,4,True,unguided
3446,ok,4,True,unguided
3447,ok,3,False,values guided
3448,ok,4,True,unguided
3449,ok,3,True,values guided
3450,ok,4,True,controversy guided
3451,ok,4,True,values guided
3452,ok,4,True,controversy guided
3453,ok,4,True,unguided
3454,ok,4,True,values guided
3455,ok,3,True,unguided
3456,ok,3,True,controversy guided
3457,ok,4,True,values guided
3458,ok,3,True,unguided
3459,ok,3,True,unguided
3460,ok,4,True,controversy guided
3461,ok,3,True,controversy guided
3462,ok,4,True,controversy guided
3463,ok,4,True,unguided
3464,ok,3,True,values guided
3465,ok,4,True,values guided
3466,ok,4,True,unguided
3467,ok,4,True,controversy guided
3468,ok,3,True,unguided
3469,ok,3,True,controversy guided
3470,ok,3,True,unguided
3471,ok,4,True,controversy guided
3472,ok,4,True,unguided
3473,ok,3,True,values guided
3474,ok,3,True,unguided
3475,ok,4,True,unguided
3476,ok,4,True,values guided
3477,ok,4,True,controversy guided
3478,ok,4,True,unguided
3479,ok,4,True,values guided
3480,ok,4,True,values guided
3481,ok,4,True,controversy guided
3482,ok,3,True,controversy guided
3483,ok,3,True,controversy guided
3484,ok,4,True,unguided
3485,ok,3,True,controversy guided
3486,ok,3,True,unguided
3487,ok,4,True,controversy guided
3488,ok,3,True,unguided
3489,ok,4,True,values guided
3490,ok,4,True,unguided
3491,ok,3,False,unguided
3492,ok,4,True,unguided
3493,ok,3,True,controversy guided
3494,ok,4,True,unguided
3495,ok,4,True,values guided
3496,ok,2,True,controversy guided
3497,ok,3,True,unguided
3498,ok,4,True,values guided
3499,ok,4,True,controversy guided
3500,ok,3,True,values guided
3501,ok,3,True,unguided
3502,ok,3,True,unguided
3503,ok,3,True,unguided
3504,ok,3,True,values guided
3505,ok,4,True,unguided
3506,ok,3,True,controversy guided
3507,ok,4,True,unguided
3508,ok,4,True,values guided
3509,ok,3,True,controversy guided
3510,ok,4,True,values guided
3511,ok,3,True,controversy guided
3512,ok,3,True,controversy guided
3513,ok,2,True,values guided
3514,ok,2,True,unguided
3515,ok,2,True,unguided
3516,ok,3,True,values guided
3517,ok,4,True,controversy guided
3518,ok,3,True,controversy guided
3519,ok,4,True,controversy guided
3520,ok,2,True,unguided
3521,ok,4,True,unguided
3522,ok,3,True,controversy guided
3523,ok,4,True,values guided
3524,ok,3,True,values guided
3525,ok,4,True,controversy guided
3526,ok,3,True,unguided
3527,ok,4,True,values guided
3528,ok,3,True,controversy guided
3529,ok,4,True,unguided
3530,ok,4,True,unguided
3531,ok,4,True,controversy guided
3532,ok,3,False,controversy guided
3533,ok,3,True,unguided
3534,ok,4,True,unguided
3535,ok,3,True,unguided
3536,ok,3,True,unguided
3537,ok,4,True,unguided
3538,ok,2,False,unguided
3539,ok,3,True,unguided
3540,ok,3,True,unguided
3541,ok,4,True,unguided
3542,ok,4,True,unguided
3543,ok,4,True,unguided
3544,ok,2,True,values guided
3545,ok,4,False,values guided
3546,ok,4,True,unguided
3547,ok,3,True,unguided
3548,ok,2,True,unguided
3549,ok,3,True,unguided
3550,ok,3,True,values guided
3551,ok,3,True,unguided
3552,ok,3,True,unguided
3553,ok,3,True,controversy guided
3554,ok,3,True,unguided
3555,ok,4,True,unguided
3556,ok,4,False,unguided
3557,ok,4,True,controversy guided
3558,ok,2,False,controversy guided
3559,ok,4,True,values guided
3560,ok,4,True,controversy guided
3561,ok,2,True,unguided
3562,ok,4,True,unguided
3563,ok,4,True,values guided
3564,ok,4,True,unguided
3565,ok,2,True,unguided
3566,ok,4,True,unguided
3567,ok,4,True,controversy guided
3568,ok,4,True,unguided
3569,ok,3,True,values guided
3570,ok,3,True,unguided
3571,ok,3,True,unguided
3572,ok,3,True,values guided
3573,ok,3,True,unguided
3574,ok,3,False,unguided
3575,ok,3,True,unguided
3576,ok,3,True,controversy guided
3577,ok,3,True,unguided
3578,ok,3,True,values guided
3579,ok,3,True,values guided
3580,ok,4,True,controversy guided
3581,ok,2,True,unguided
3582,ok,3,True,values guided
3583,ok,4,True,unguided
3584,ok,3,True,values guided
3585,ok,3,True,unguided
3586,ok,3,True,unguided
3587,ok,4,False,values guided
3588,ok,3,True,unguided
3589,ok,4,True,unguided
3590,ok,3,True,unguided
3591,ok,4,True,values guided
3592,ok,4,True,unguided
3593,ok,4,False,unguided
3594,ok,4,True,values guided
3595,ok,3,True,unguided
3596,ok,4,True,unguided
3597,ok,4,True,values guided
3598,ok,4,True,unguided
3599,ok,3,True,unguided
3600,ok,3,True,values guided
3601,ok,2,True,controversy guided
3602,ok,4,True,unguided
3603,ok,4,True,unguided
3604,ok,4,True,unguided
3605,ok,3,True,values guided
3606,ok,4,True,values guided
3607,ok,4,True,values guided
3608,ok,4,True,unguided
3609,ok,3,True,controversy guided
3610,ok,3,False,unguided
3611,ok,3,True,values guided
3612,ok,4,True,unguided
3613,ok,4,True,controversy guided
3614,ok,2,True,unguided
3615,ok,4,True,values guided
3616,ok,3,True,values guided
3617,ok,4,True,values guided
3618,ok,3,True,controversy guided
3619,ok,4,True,values guided
3620,ok,3,True,values guided
3621,ok,4,True,values guided
3622,ok,4,True,values guided
3623,ok,4,True,unguided
3624,ok,4,True,values guided
3625,ok,2,True,values guided
3626,ok,3,True,values guided
3627,ok,4,False,unguided
3628,ok,4,True,unguided
3629,ok,3,True,controversy guided
3630,ok,4,True,values guided
3631,ok,4,True,values guided
3632,ok,4,True,unguided
3633,ok,3,True,unguided
3634,ok,4,True,unguided
3635,ok,3,True,values guided
3636,ok,4,True,unguided
3637,ok,4,True,values guided
3638,ok,3,True,unguided
3639,ok,3,True,values guided
3640,ok,3,False,unguided
3641,ok,4,True,unguided
3642,ok,4,True,controversy guided
3643,ok,4,True,unguided
3644,ok,4,True,values guided
3645,ok,3,True,values guided
3646,ok,3,True,controversy guided
3647,ok,3,True,unguided
3648,ok,3,True,values guided
3649,ok,3,True,controversy guided
3650,ok,3,True,values guided
3651,ok,4,True,values guided
3652,ok,4,True,values guided
3653,ok,4,True,controversy guided
3654,ok,4,True,values guided
3655,ok,3,True,values guided
3656,ok,4,True,values guided
3657,ok,3,True,unguided
3658,ok,3,True,controversy guided
3659,ok,3,True,values guided
3660,ok,4,True,values guided
3661,ok,4,True,controversy guided
3662,ok,4,True,controversy guided
3663,ok,4,True,values guided
3664,ok,3,True,controversy guided
3665,ok,3,True,unguided
3666,ok,4,True,controversy guided
3667,ok,3,True,values guided
3668,ok,4,True,controversy guided
3669,ok,3,True,controversy guided
3670,ok,3,True,values guided
3671,ok,4,True,controversy guided
3672,ok,4,True,controversy guided
3673,ok,4,True,unguided
3674,ok,4,True,controversy guided
3675,ok,4,True,values guided
3676,ok,4,True,controversy guided
3677,ok,3,True,controversy guided
3678,ok,4,True,controversy guided
3679,ok,3,True,controversy guided
3680,ok,4,True,controversy guided
3681,ok,4,True,unguided
3682,ok,3,True,values guided
3683,ok,4,True,controversy guided
3684,ok,4,True,values guided
3685,ok,3,True,values guided
3686,ok,3,True,unguided
3687,ok,4,True,unguided
3688,ok,4,True,unguided
3689,ok,4,True,unguided
3690,ok,4,True,controversy guided
3691,ok,4,False,controversy guided
3692,ok,4,True,controversy guided
3693,ok,4,True,values guided
3694,ok,4,True,values guided
3695,ok,4,True,unguided
3696,ok,4,True,controversy guided
3697,ok,4,True,controversy guided
3698,ok,3,True,values guided
3699,ok,4,True,values guided
3700,ok,3,True,values guided
3701,ok,3,True,values guided
3702,ok,4,True,values guided
3703,ok,2,True,unguided
3704,ok,3,True,unguided
3705,ok,3,True,controversy guided
3706,ok,3,True,controversy guided
3707,ok,2,True,unguided
3708,ok,4,True,unguided
3709,ok,4,True,controversy guided
3710,ok,4,True,values guided
3711,ok,4,True,unguided
3712,ok,4,True,unguided
3713,ok,4,True,controversy guided
3714,ok,3,True,unguided
3715,ok,3,True,values guided
3716,ok,4,True,controversy guided
3717,ok,4,False,unguided
3718,ok,3,True,unguided
3719,ok,4,True,controversy guided
3720,ok,3,True,values guided
3721,ok,3,True,unguided
